778
1968
1989
2026
2145
2482
2483
2788
3311
3373
3388
3588
3920
3943
5490
10418
11063
22464
24251
24281
28705
41977
51353
51826
51828
51832
51837
53291
53443
53589
53829
53830
54188
54954
55097
55822
56309
56457
56470
57877
57983
57991
57997
58026
58030
58034
58079
58335
58344
58399
58584
58587
58632
58831
59358
60264
60511
60664
60690
60912
60914
60993
60994
61069
61075
61153
61164
61228
62390
62518
64396
64414
65739
65934
65960
65969
66353
66355
66359
66361
66363
66364
66370
66371
66372
66374
66377
66381
66382
66387
66389
66390
66391
66392
66398
66399
66406
66411
66412
66424
66493
66725
66732
66795
68503
69632
70037
73023
74657
75048
75103
75605
76972
77477
77590
77633
77649
79386
79588
79851
79853
80305
80406
80426
80469
80477
80494
80542
80545
80664
80792
80892
81292
82627
82628
82629
82632
82633
82636
82646
82654
82656
82668
82669
82671
82676
82677
82683
82686
82687
82691
82718
82720
82721
82722
82724
82725
82726
82727
82728
82731
82741
82748
82750
82751
83614
83933
83944
83955
83981
83984
84018
84036
84094
84098
84120
84126
84128
84130
84131
84137
84161
84230
84241
84247
84250
84265
84270
84285
84320
84326
84329
84350
84352
84362
84370
84378
84385
84417
84439
84441
84465
84474
84503
84514
84527
84528
84598
84606
84612
84614
84624
84626
84630
84633
84641
84646
84650
84662
84682
84685
84690
84709
84720
84727
84744
84745
84766
84771
84787
84794
84798
84812
84835
84842
84868
84945
84952
84964
84971
85063
85064
85067
85087
85112
85116
85126
85132
85148
85158
85221
85223
85237
85255
85269
85273
85277
85285
85287
85303
85311
85321
85342
85461
85466
85482
85519
85536
85560
85561
85562
85574
85579
85601
85636
85642
85666
85680
85685
85692
85700
85706
85711
85721
85740
85750
85769
85772
85781
85794
85836
85838
85842
85848
85851
85855
85864
85869
85882
85890
85902
85918
85967
85971
85973
85981
85993
85995
86015
86018
86042
86153
86178
86337
86634
86775
86780
86790
86797
86806
86816
86818
86829
87326
87329
87573
87574
87579
87582
87585
87591







































































































































































































































































































1
2
3
4
5
6
7
59
78
119
250
275
300
356
478
507
508
509
510
511
512
513
515
533
553
869
1094
1097
1179
1370
1384
1442
1583
1763
1877
1889
2038
2040
2053
2199
2246
2281
2282
2371
2458
2615
2617
2659
2710
2721
2741
2752
2834
2890
3082
3137
3155
3171
3204
3236
3276
3339
3439
3490
3503
3559
3593
3712
3791
3832
3852
3907
4044
4110
4121
4145
4215
4233
4242
4262
4284
4289
4291
4311
4321
4442
4901
4918
4990
4998
5013
5017
5020
5083
5100
5101
5123
5495
5550
5659
5760
5791
5797
5801
5813
5814
5825
5827
5828
5829
5830
5837
5838
5846
5847
5849
5850
5870
5917
6017
6358
6403
6404
6408
6497
6519
6603
6606
6609
6613
6914
7166
7275
7355
7376
7427
7431
7432
7495
7508
7951
8204
8259
8260
8308
8309
8312
8946
9044
9161
9494
9688
9846
9901
9920
9921
9926
9975
10048
10800
10968
11091
11092
11093
11094
11108
11237
11364
11833
12054
12460
12504
12753
12831
12929
12982
13936
13970
14272
15008
15016
15981
16040
16147
16206
17313
17346
17399
17415
17420
17540
17561
17564
17626
18306
18542
19716
19728
21858
22555
22607
22612
23471
23517
23531
24018
24256
24314
24359
24426
24432
25095
25174
25230
25240
25867
26500
28001
28044
28055
28100
29279
29307
30207
30299
30350
30436
30836
30926
31469
31502
31504
31524
31590
32520
32963
33247
33319
33597
33702
33758
34251
34271
34288
34583
35290
35591
36083
36621
36655
36881
37045
37428
37700
38073
38201
38445
39135
39235
39256
41376
41899
42195
42426
42607
42631
42811
43065
43066
43460
44074
44293
44412
44561
44730
44745
44801
44824
45059
45264
48467
51115
51224
51382
51490
51499
51522
51534
51559
51567
51568
51569
51579
51685
51686
51687
51821
51824
51827
51833
51835
51838
51885
51887
51888
51889
51893
51897
51898
51899
51900
51901
51903
51904
51906
51908
51909
51910
51911
51912
51913
51916
52096
52098
52100
52101
52116
52326
52355
52381
52384
52388
52390
52391
52392
52394
52395
52396
52397
52399
52401
52402
52403
52405
52409
52420
52421
52438
52478
52558
52559
52581
52583
52604
52632
52820
52865
52926
52985
53080
53081
53083
53194
53220
53221
53222
53223
53264
53268
53269
53273
53274
53277
53282
53283
53285
53286
53288
53289
53290
53297
53298
53302
53304
53305
53307
53310
53311
53312
53313
53314
53315
53316
53317
53318
53319
53320
53323
53324
53327
53329
53331
53333
53334
53336
53338
53346
53347
53350
53352
53353
53356
53358
53365
53366
53369
53373
53376
53383
53388
53390
53395
53399
53400
53404
53405
53409
53412
53414
53422
53423
53424
53425
53427
53435
53437
53448
53450
53452
53458
53460
53465
53473
53479
53482
53486
53493
53496
53499
53503
53504
53509
53511
53513
53515
53518
53519
53522
53523
53545
53548
53549
53566
53567
53570
53571
53574
53575
53577
53579
53580
53583
53584
53585
53586
53587
53588
53590
53591
53592
53593
53594
53595
53600
53601
53602
53610
53611
53615
53616
53617
53620
53621
53622
53623
53624
53625
53626
53630
53638
53646
53828
53831
53928
53938
54023
54141
54162
54179
54199
54202
54233
54285
54387
54388
54461
54462
54517
54520
54532
54621
54622
54623
54624
54625
54626
54627
54628
54629
54631
54635
54636
54637
54638
54639
54640
54641
54642
54643
54644
54645
54647
54654
54655
54656
54657
54658
54659
54660
54661
54662
54663
54664
54665
54669
54670
54671
54672
54673
54674
54675
54676
54677
54678
54679
54684
54685
54687
54688
54693
54695
54696
54697
54698
54699
54700
54701
54702
54703
54704
54705
54706
54707
54708
54709
54710
54712
54713
54715
54819
54820
54824
54825
54826
54827
54828
54838
54842
54843
54844
54849
54850
54851
54852
54858
54859
54860
54916
54920
54921
54922
54929
54931
54933
54934
54935
54937
54942
54943
54944
54945
54956
54961
54962
54963
54964
54965
54966
54988
54989
54990
54991
54992
54993
54994
55002
55003
55009
55018
55019
55026
55027
55036
55038
55039
55040
55045
55047
55048
55050
55051
55059
55060
55063
55064
55065
55069
55070
55074
55076
55089
55094
55095
55096
55098
55101
55104
55149
55150
55163
55165
55166
55167
55168
55169
55170
55173
55174
55175
55176
55180
55183
55184
55188
55238
55239
55240
55241
55243
55258
55259
55260
55261
55264
55266
55267
55268
55270
55271
55274
55275
55276
55277
55278
55279
55280
55281
55282
55284
55285
55286
55287
55288
55289
55290
55291
55363
55364
55372
55503
55505
55507
55508
55509
55536
55537
55538
55548
55552
55554
55555
55556
55557
55558
55560
55562
55563
55564
55565
55566
55567
55568
55569
55570
55571
55572
55573
55607
55610
55612
55688
55741
55759
55819
55820
55821
55823
55824
55825
55889
55890
55891
55892
55893
55894
55895
56016
56017
56162
56163
56164
56165
56166
56167
56168
56169
56170
56171
56172
56173
56174
56175
56176
56261
56293
56347
56373
56374
56375
56376
56377
56378
56379
56380
56381
56382
56383
56384
56385
56386
56387
56388
56389
56390
56391
56392
56393
56394
56395
56396
56397
56398
56399
56400
56401
56402
56403
56404
56406
56407
56408
56410
56411
56412
56413
56414
56415
56416
56417
56418
56419
56420
56421
56422
56424
56425
56426
56427
56428
56429
56430
56431
56433
56434
56435
56436
56437
56438
56439
56440
56441
56442
56443
56444
56445
56446
56447
56448
56449
56450
56451
56452
56453
56454
56456
56458
56459
56460
56461
56462
56464
56465
56466
56467
56468
56469
56471
56472
56473
56474
56475
56477
56479
56480
56481
56482
56483
56484
56485
56486
56487
56488
56489
56490
56491
56492
56493
56494
56495
56496
56497
56498
56499
56500
56501
56502
56503
56505
56506
56507
56509
56510
56511
56513
56515
56516
56517
56518
56519
56522
56523
56525
56589
56590
56591
56592
56593
56594
56595
56596
56597
56598
